Date,Open,High,Low,Close,Adj Close,Volume
2008-05-22,4977.850098,5047.910156,4975.040039,5028.740234,5028.740234,144890500
2008-05-23,5020.600098,5021.069824,4933.770020,4933.770020,4933.770020,134889900
2008-05-26,4910.529785,4950.759766,4910.529785,4937.839844,4937.839844,64756800
2008-05-27,4956.720215,4959.509766,4893.859863,4906.560059,4906.560059,135458400
2008-05-28,4923.779785,5006.160156,4914.180176,4971.109863,4971.109863,152840400
2008-05-29,4988.330078,5006.470215,4952.160156,4975.899902,4975.899902,159600000
2008-05-30,4989.609863,5028.799805,4986.390137,5014.279785,5014.279785,156018600
2008-06-02,5008.939941,5012.009766,4925.089844,4935.209961,4935.209961,127860500
2008-06-03,4914.229980,4987.759766,4914.229980,4983.709961,4983.709961,127257000
2008-06-04,4966.279785,4966.279785,4867.089844,4915.069824,4915.069824,152002200
2008-06-05,4915.720215,4944.450195,4880.350098,4907.060059,4907.060059,198129700
2008-06-06,4936.890137,4969.029785,4793.720215,4795.319824,4795.319824,203483000
2008-06-09,4779.430176,4821.270020,4775.259766,4799.379883,4799.379883,154940700
2008-06-10,4764.410156,4793.370117,4732.569824,4761.080078,4761.080078,182042500
2008-06-11,4777.479980,4796.930176,4659.520020,4660.910156,4660.910156,183387800
2008-06-12,4667.709961,4694.709961,4646.149902,4672.299805,4672.299805,200984400
2008-06-13,4665.439941,4689.410156,4614.540039,4682.299805,4682.299805,156709500
2008-06-16,4686.680176,4690.729980,4618.490234,4657.740234,4657.740234,130363000
2008-06-17,4673.129883,4723.250000,4673.129883,4686.330078,4686.330078,161826100
2008-06-18,4668.430176,4676.629883,4597.220215,4618.750000,4618.750000,171541900
2008-06-19,4590.979980,4631.640137,4590.979980,4591.390137,4591.390137,194786700
2008-06-20,4612.990234,4617.029785,4475.129883,4509.270020,4509.270020,269391300
2008-06-23,4497.299805,4538.540039,4489.870117,4511.370117,4511.370117,152536200
2008-06-24,4514.399902,4533.399902,4426.259766,4473.759766,4473.759766,197903700
2008-06-25,4489.700195,4537.160156,4489.700195,4536.290039,4536.290039,157921200
2008-06-26,4490.620117,4505.979980,4426.189941,4426.189941,4426.189941,176921300
2008-06-27,4408.330078,4433.220215,4348.310059,4397.319824,4397.319824,210812700
2008-06-30,4404.490234,4439.779785,4354.870117,4434.850098,4434.850098,200549300
2008-07-01,4410.790039,4415.859863,4307.089844,4341.209961,4341.209961,204448900
2008-07-02,4349.990234,4378.160156,4296.479980,4296.479980,4296.479980,196025400
2008-07-03,4241.700195,4358.020020,4224.129883,4343.990234,4343.990234,233201900
2008-07-04,4358.250000,4358.600098,4266.000000,4266.000000,4266.000000,113122900
2008-07-07,4305.290039,4350.939941,4271.000000,4342.589844,4342.589844,134681500
2008-07-08,4254.870117,4292.410156,4224.080078,4275.609863,4275.609863,198950500
2008-07-09,4323.529785,4342.629883,4301.479980,4339.660156,4339.660156,162296200
2008-07-10,4261.649902,4293.120117,4209.640137,4231.560059,4231.560059,188697100
2008-07-11,4250.459961,4260.810059,4100.640137,4100.640137,4100.640137,226328300
2008-07-14,4148.100098,4189.220215,4135.149902,4142.529785,4142.529785,133898800
2008-07-15,4088.360107,4110.270020,4024.840088,4061.149902,4061.149902,215192800
2008-07-16,4070.010010,4116.279785,4002.870117,4112.450195,4112.450195,210208700
2008-07-17,4174.430176,4260.950195,4159.020020,4225.990234,4225.990234,253866900
2008-07-18,4186.649902,4299.359863,4177.799805,4299.359863,4299.359863,243302000
2008-07-21,4310.160156,4362.060059,4261.979980,4327.140137,4327.140137,278950900
2008-07-22,4286.819824,4332.990234,4259.290039,4327.259766,4327.259766,195075500
2008-07-23,4389.819824,4419.479980,4367.270020,4408.740234,4408.740234,187141500
2008-07-24,4434.870117,4440.890137,4328.520020,4347.990234,4347.990234,174642800
2008-07-25,4303.270020,4398.129883,4299.359863,4377.180176,4377.180176,178215500
2008-07-28,4367.500000,4367.500000,4316.609863,4324.450195,4324.450195,121680200
2008-07-29,4280.930176,4346.120117,4256.359863,4320.490234,4320.490234,185701300
2008-07-30,4384.799805,4424.009766,4346.819824,4400.549805,4400.549805,168140700
2008-07-31,4415.790039,4448.049805,4365.259766,4392.359863,4392.359863,162667100
2008-08-01,4345.009766,4378.839844,4297.080078,4314.339844,4314.339844,137880200
2008-08-04,4306.850098,4332.149902,4267.290039,4280.629883,4280.629883,111724800
2008-08-05,4301.439941,4390.930176,4282.390137,4386.350098,4386.350098,181949200
2008-08-06,4423.939941,4454.020020,4395.819824,4448.330078,4448.330078,182953900
2008-08-07,4434.629883,4514.169922,4432.299805,4457.430176,4457.430176,185973700
2008-08-08,4432.009766,4496.410156,4415.750000,4491.850098,4491.850098,158965000
2008-08-11,4500.299805,4538.490234,4486.109863,4538.490234,4538.490234,111653000
2008-08-12,4521.370117,4552.259766,4494.100098,4518.479980,4518.479980,148984600
2008-08-13,4492.279785,4500.000000,4397.620117,4402.970215,4402.970215,154188100
2008-08-14,4439.479980,4467.279785,4383.479980,4420.910156,4420.910156,123336200
2008-08-15,4445.819824,4495.859863,4421.370117,4453.620117,4453.620117,106966800
2008-08-18,4435.910156,4501.379883,4405.069824,4448.839844,4448.839844,93648400
2008-08-19,4402.979980,4402.979980,4329.939941,4332.790039,4332.790039,127542700
2008-08-20,4355.549805,4377.500000,4327.220215,4365.870117,4365.870117,116906600
2008-08-21,4336.049805,4341.790039,4294.939941,4304.609863,4304.609863,124125200
2008-08-22,4322.640137,4404.770020,4306.109863,4400.450195,4400.450195,109100300
2008-08-25,4383.240234,4392.500000,4350.830078,4355.870117,4355.870117,65140600
2008-08-26,4330.620117,4383.799805,4296.240234,4368.549805,4368.549805,106230100
2008-08-27,4371.149902,4390.330078,4309.790039,4373.080078,4373.080078,123753900
2008-08-28,4369.830078,4479.729980,4339.609863,4461.490234,4461.490234,169292000
2008-08-29,4474.020020,4508.669922,4456.229980,4482.600098,4482.600098,161011900
2008-09-01,4455.589844,4491.520020,4436.680176,4472.129883,4472.129883,94363000
2008-09-02,4465.339844,4558.560059,4444.109863,4539.069824,4539.069824,197446600
2008-09-03,4502.029785,4511.689941,4447.129883,4447.129883,4447.129883,145810700
2008-09-04,4444.470215,4457.299805,4302.040039,4304.009766,4304.009766,188287500
2008-09-05,4271.500000,4288.310059,4181.609863,4196.660156,4196.660156,205787800
2008-09-08,4355.520020,4408.819824,4289.509766,4340.180176,4340.180176,219676100
2008-09-09,4335.020020,4386.779785,4275.100098,4293.339844,4293.339844,176167200
2008-09-10,4297.089844,4315.229980,4239.089844,4283.660156,4283.660156,185012400
2008-09-11,4275.169922,4286.830078,4192.919922,4249.069824,4249.069824,169029600
2008-09-12,4315.419922,4333.029785,4256.729980,4332.660156,4332.660156,145314900
2008-09-15,4184.520020,4232.819824,4075.540039,4168.970215,4168.970215,305211400
2008-09-16,4098.479980,4158.359863,4027.439941,4087.399902,4087.399902,316683500
2008-09-17,4159.470215,4160.259766,3990.860107,4000.110107,4000.110107,284152300
2008-09-18,3981.459961,4077.969971,3926.820068,3957.860107,3957.860107,300505200
2008-09-19,4226.479980,4324.870117,4090.169922,4324.870117,4324.870117,531247600
2008-09-22,4331.169922,4356.669922,4223.509766,4223.509766,4223.509766,207092300
2008-09-23,4197.220215,4205.500000,4114.490234,4139.819824,4139.819824,191699800
2008-09-24,4160.669922,4169.169922,4097.350098,4114.540039,4114.540039,162917400
2008-09-25,4112.669922,4231.839844,4111.270020,4226.810059,4226.810059,179839400
2008-09-26,4164.910156,4201.509766,4106.750000,4163.379883,4163.379883,144137000
2008-09-29,4160.839844,4160.839844,3953.479980,3953.479980,3953.479980,221762500
2008-09-30,3850.739990,4043.330078,3844.629883,4032.100098,4032.100098,250933100
2008-10-01,4071.389893,4071.389893,3998.489990,4054.540039,4054.540039,166047600
2008-10-02,4063.260010,4112.240234,3962.739990,3963.280029,3963.280029,198487200
2008-10-03,3977.149902,4110.649902,3934.030029,4080.750000,4080.750000,208459400
2008-10-06,3887.139893,3911.489990,3679.629883,3711.979980,3711.979980,277662200
2008-10-07,3827.739990,3856.979980,3689.260010,3732.219971,3732.219971,258330700
2008-10-08,3561.100098,3759.360107,3426.850098,3496.889893,3496.889893,372820900
2008-10-09,3567.760010,3612.370117,3389.699951,3442.699951,3442.699951,272566700
2008-10-10,3164.919922,3280.040039,3047.850098,3176.489990,3176.489990,466142400
2008-10-13,3379.530029,3531.500000,3290.409912,3531.500000,3531.500000,301050400
2008-10-14,3680.520020,3766.879883,3555.989990,3628.520020,3628.520020,315267700
2008-10-15,3616.469971,3616.469971,3346.770020,3381.070068,3381.070068,278057500
2008-10-16,3215.209961,3354.389893,3115.889893,3181.000000,3181.000000,341221000
2008-10-17,3349.389893,3349.820068,3179.379883,3329.919922,3329.919922,298427100
2008-10-20,3413.830078,3448.510010,3356.090088,3448.510010,3448.510010,220540400
2008-10-21,3536.800049,3545.530029,3436.449951,3475.399902,3475.399902,186462500
2008-10-22,3380.010010,3418.300049,3291.709961,3298.179932,3298.179932,192203900
2008-10-23,3311.120117,3343.580078,3182.030029,3310.870117,3310.870117,217437200
2008-10-24,3152.060059,3193.790039,2959.290039,3193.790039,3193.790039,324799500
2008-10-27,3035.370117,3128.239990,2976.399902,3067.350098,3067.350098,222370700
2008-10-28,3159.500000,3176.110107,2996.159912,3114.919922,3114.919922,258384000
2008-10-29,3297.149902,3402.570068,3269.060059,3402.570068,3402.570068,303661200
2008-10-30,3489.350098,3489.350098,3327.949951,3407.820068,3407.820068,257785100
2008-10-31,3388.790039,3487.070068,3319.350098,3487.070068,3487.070068,218914700
2008-11-03,3513.120117,3527.969971,3459.840088,3527.969971,3527.969971,144416100
2008-11-04,3545.100098,3691.090088,3519.090088,3691.090088,3691.090088,208249400
2008-11-05,3667.850098,3675.360107,3569.300049,3618.110107,3618.110107,189891200
2008-11-06,3504.379883,3574.949951,3377.679932,3387.250000,3387.250000,219323700
2008-11-07,3393.389893,3509.919922,3351.219971,3469.120117,3469.120117,159761600
2008-11-10,3558.649902,3612.280029,3489.719971,3505.750000,3505.750000,129569200
2008-11-11,3453.649902,3460.129883,3328.310059,3336.409912,3336.409912,139342500
2008-11-12,3407.360107,3410.090088,3207.899902,3233.959961,3233.959961,169349700
2008-11-13,3196.030029,3293.979980,3183.649902,3269.459961,3269.459961,161551800
2008-11-14,3370.860107,3378.929932,3269.560059,3291.469971,3291.469971,166657000
2008-11-17,3283.570068,3309.620117,3166.790039,3182.030029,3182.030029,151743400
2008-11-18,3194.159912,3227.750000,3103.540039,3217.399902,3217.399902,176681000
2008-11-19,3215.510010,3215.510010,3085.139893,3087.889893,3087.889893,182591400
2008-11-20,3000.139893,3037.360107,2909.340088,2980.419922,2980.419922,236556200
2008-11-21,3005.189941,3041.110107,2838.500000,2881.260010,2881.260010,230950600
2008-11-24,2959.520020,3172.110107,2931.489990,3172.110107,3172.110107,219127700
2008-11-25,3126.379883,3274.709961,3104.360107,3209.560059,3209.560059,222082500
2008-11-26,3183.699951,3213.159912,3095.060059,3169.850098,3169.850098,157880800
2008-11-27,3223.399902,3254.760010,3205.250000,3250.389893,3250.389893,110609700
2008-11-28,3239.379883,3262.679932,3177.300049,3262.679932,3262.679932,144639700
2008-12-01,3261.330078,3272.090088,3071.989990,3080.429932,3080.429932,137255200
2008-12-02,3029.850098,3160.300049,3011.800049,3152.899902,3152.899902,162809200
2008-12-03,3147.419922,3183.500000,3056.030029,3166.649902,3166.649902,136411800
2008-12-04,3160.399902,3257.149902,3109.159912,3161.159912,3161.159912,169385300
2008-12-05,3118.739990,3128.429932,2956.750000,2988.010010,2988.010010,170763500
2008-12-08,3190.500000,3253.270020,3154.030029,3247.479980,3247.479980,191470600
2008-12-09,3211.149902,3342.840088,3198.510010,3297.800049,3297.800049,199281200
2008-12-10,3310.060059,3331.300049,3261.560059,3320.310059,3320.310059,141428000
2008-12-11,3309.000000,3342.719971,3263.149902,3306.129883,3306.129883,129274700
2008-12-12,3172.189941,3242.370117,3114.770020,3213.600098,3213.600098,0
2008-12-15,3258.250000,3269.110107,3171.649902,3185.659912,3185.659912,121986800
2008-12-16,3186.429932,3251.659912,3176.699951,3251.659912,3251.659912,131834400
2008-12-17,3281.820068,3305.020020,3187.719971,3241.919922,3241.919922,173590500
2008-12-18,3246.860107,3260.010010,3196.909912,3234.149902,3234.149902,157125600
2008-12-19,3190.149902,3248.919922,3146.820068,3225.899902,3225.899902,213878600
2008-12-22,3201.659912,3209.350098,3151.360107,3151.360107,3151.360107,121440900
2008-12-23,3154.399902,3188.419922,3128.409912,3128.409912,3128.409912,89696200
2008-12-24,3111.020020,3150.229980,3094.689941,3116.209961,3116.209961,30572600
2008-12-29,3139.239990,3169.250000,3105.070068,3130.719971,3130.719971,58312200
2008-12-30,3160.429932,3217.129883,3151.030029,3217.129883,3217.129883,65048600
2008-12-31,3242.300049,3264.500000,3217.969971,3217.969971,3217.969971,39347200
2009-01-02,3240.750000,3349.689941,3219.550049,3349.689941,3349.689941,76923000
2009-01-05,3381.280029,3382.850098,3323.120117,3359.919922,3359.919922,121291200
2009-01-06,3372.780029,3426.040039,3339.290039,3396.219971,3396.219971,131786400
2009-01-07,3378.989990,3403.330078,3316.600098,3346.090088,3346.090088,143934600
2009-01-08,3308.639893,3346.280029,3269.800049,3324.330078,3324.330078,117238100
2009-01-09,3337.840088,3368.300049,3271.030029,3299.500000,3299.500000,110150500
2009-01-12,3287.580078,3305.459961,3236.469971,3246.120117,3246.120117,103393400
2009-01-13,3232.250000,3234.520020,3154.290039,3197.889893,3197.889893,140367100
2009-01-14,3216.879883,3219.370117,3018.060059,3052.000000,3052.000000,170760500
2009-01-15,3056.949951,3071.550049,2962.560059,2995.879883,2995.879883,171376700
2009-01-16,3059.209961,3107.850098,3009.500000,3016.750000,3016.750000,168809900
2009-01-19,3069.919922,3083.389893,2949.639893,2989.689941,2989.689941,122394500
2009-01-20,2984.810059,3031.550049,2912.530029,2925.280029,2925.280029,149771200
2009-01-21,2885.090088,2947.649902,2841.870117,2905.570068,2905.570068,228844300
2009-01-22,2964.659912,2981.100098,2864.739990,2869.620117,2869.620117,163124100
2009-01-23,2869.229980,2885.620117,2770.090088,2849.139893,2849.139893,169838300
2009-01-26,2838.739990,2968.110107,2834.540039,2955.370117,2955.370117,170960700
2009-01-27,2970.449951,2970.949951,2907.639893,2954.530029,2954.530029,155556600
2009-01-28,2998.350098,3085.689941,2989.679932,3076.010010,3076.010010,188188100
2009-01-29,3054.149902,3064.139893,2986.010010,3009.750000,3009.750000,153131800
2009-01-30,2999.459961,3028.090088,2949.389893,2973.919922,2973.919922,178904700
2009-02-02,2929.189941,2940.629883,2867.679932,2930.050049,2930.050049,125600900
2009-02-03,2951.310059,2989.169922,2899.219971,2982.389893,2982.389893,138869300
2009-02-04,3007.959961,3097.729980,2988.449951,3068.989990,3068.989990,174172400
2009-02-05,3011.129883,3069.110107,2976.590088,3066.290039,3066.290039,147302400
2009-02-06,3090.080078,3146.689941,3056.919922,3122.790039,3122.790039,186071000
2009-02-09,3110.600098,3146.129883,3089.770020,3134.870117,3134.870117,131155900
2009-02-10,3102.300049,3124.050049,3020.750000,3020.750000,3020.750000,144477500
2009-02-11,2995.750000,3034.010010,2986.209961,3027.719971,3027.719971,147214700
2009-02-12,3010.479980,3012.060059,2932.409912,2964.340088,2964.340088,155609300
2009-02-13,3012.179932,3044.729980,2986.280029,2997.860107,2997.860107,123697400
2009-02-16,2977.169922,2994.409912,2960.770020,2962.219971,2962.219971,85249400
2009-02-17,2933.360107,2935.790039,2854.760010,2875.229980,2875.229980,154159900
2009-02-18,2895.290039,2898.340088,2825.479980,2874.070068,2874.070068,157285200
2009-02-19,2893.050049,2913.100098,2861.149902,2872.600098,2872.600098,143819400
2009-02-20,2817.469971,2830.330078,2750.550049,2750.550049,2750.550049,218619900
2009-02-23,2805.669922,2810.909912,2719.300049,2727.870117,2727.870117,155360100
2009-02-24,2700.419922,2733.870117,2669.500000,2708.050049,2708.050049,187506900
2009-02-25,2760.120117,2760.120117,2662.729980,2696.919922,2696.919922,165198500
2009-02-26,2735.840088,2769.570068,2694.770020,2744.840088,2744.840088,190428800
2009-02-27,2709.560059,2714.510010,2644.189941,2702.479980,2702.479980,183103300
2009-03-02,2632.919922,2639.209961,2581.459961,2581.459961,2581.459961,167976700
2009-03-03,2591.110107,2616.760010,2552.310059,2554.550049,2554.550049,179845900
2009-03-04,2595.889893,2675.679932,2575.399902,2675.679932,2675.679932,223360900
2009-03-05,2657.820068,2664.189941,2569.629883,2569.629883,2569.629883,188173600
2009-03-06,2566.300049,2597.750000,2521.459961,2534.449951,2534.449951,212593000
2009-03-09,2552.989990,2552.989990,2465.459961,2519.290039,2519.290039,201029100
2009-03-10,2519.429932,2673.030029,2510.239990,2663.679932,2663.679932,219862000
2009-03-11,2656.939941,2734.699951,2617.439941,2674.199951,2674.199951,222468300
2009-03-12,2640.439941,2697.429932,2594.729980,2694.250000,2694.250000,183179000
2009-03-13,2744.409912,2771.719971,2694.590088,2705.629883,2705.629883,219402300
2009-03-16,2761.540039,2791.659912,2747.290039,2791.659912,2791.659912,172676000
2009-03-17,2764.020020,2782.169922,2722.189941,2767.280029,2767.280029,167813500
2009-03-18,2805.139893,2813.929932,2720.439941,2760.340088,2760.340088,146609000
2009-03-19,2784.929932,2833.209961,2760.669922,2776.989990,2776.989990,205364900
2009-03-20,2748.729980,2798.040039,2724.560059,2791.139893,2791.139893,209553100
2009-03-23,2845.770020,2873.989990,2801.939941,2869.570068,2869.570068,154316600
2009-03-24,2915.110107,2916.669922,2840.959961,2874.389893,2874.389893,210591100
2009-03-25,2853.760010,2918.229980,2844.800049,2893.449951,2893.449951,173578100
2009-03-26,2899.929932,2906.479980,2856.889893,2892.070068,2892.070068,127862300
2009-03-27,2890.419922,2902.000000,2823.989990,2840.620117,2840.620117,144099900
2009-03-30,2788.370117,2794.780029,2719.340088,2719.340088,2719.340088,148246900
2009-03-31,2746.399902,2807.959961,2734.689941,2807.340088,2807.340088,133347200
2009-04-01,2792.590088,2841.379883,2741.270020,2839.610107,2839.610107,149997000
2009-04-02,2896.669922,3000.979980,2896.669922,2992.060059,2992.060059,253032700
2009-04-03,2972.870117,3019.020020,2947.989990,2958.739990,2958.739990,192130200
2009-04-06,2993.080078,3018.360107,2905.120117,2929.750000,2929.750000,195486100
2009-04-07,2936.159912,2950.360107,2876.020020,2902.310059,2902.310059,148174900
2009-04-08,2855.219971,2936.820068,2847.959961,2921.060059,2921.060059,141834800
2009-04-09,2949.949951,2990.629883,2923.409912,2974.179932,2974.179932,159916800
2009-04-14,2994.449951,3028.360107,2960.820068,3000.219971,3000.219971,176221600
2009-04-15,2963.770020,3003.000000,2956.449951,2985.739990,2985.739990,124585500
2009-04-16,3006.899902,3054.139893,2977.830078,3038.179932,3038.179932,148508000
2009-04-17,3048.639893,3102.040039,3029.610107,3091.959961,3091.959961,214573100
2009-04-20,3081.149902,3082.560059,2958.530029,2969.399902,2969.399902,172070400
2009-04-21,2963.989990,3003.340088,2898.520020,2973.939941,2973.939941,185638000
2009-04-22,2974.570068,3026.330078,2935.179932,3025.239990,3025.239990,179982800
2009-04-23,2996.100098,3056.639893,2983.989990,3008.620117,3008.620117,155400100
2009-04-24,3022.159912,3102.850098,3016.949951,3102.850098,3102.850098,151694800
2009-04-27,3043.300049,3109.510010,3040.449951,3102.429932,3102.429932,120102700
2009-04-28,3044.649902,3085.439941,3016.060059,3051.020020,3051.020020,151586500
2009-04-29,3073.350098,3125.169922,3062.889893,3116.939941,3116.939941,188647700
2009-04-30,3142.419922,3194.250000,3141.360107,3159.850098,3159.850098,212062400
2009-05-04,3180.260010,3241.340088,3168.250000,3237.969971,3237.969971,144425500
