Date,Open,High,Low,Close,Adj Close,Volume
2008-06-06,5633.899902,5721.399902,5633.899902,5691.200195,5691.200195,1026732700
2008-06-10,5673.799805,5673.799805,5544.299805,5544.299805,5544.299805,1107316100
2008-06-11,5542.200195,5562.200195,5499.600098,5561.899902,5561.899902,1141075600
2008-06-12,5547.299805,5547.299805,5428.200195,5433.200195,5433.200195,1108704900
2008-06-13,5450.000000,5479.600098,5399.000000,5479.600098,5479.600098,1115374800
2008-06-16,5489.899902,5508.000000,5461.700195,5476.299805,5476.299805,844803900
2008-06-17,5487.500000,5525.899902,5420.700195,5525.899902,5525.899902,1150061100
2008-06-18,5522.700195,5550.899902,5491.600098,5550.299805,5550.299805,1267450100
2008-06-19,5540.600098,5541.000000,5484.299805,5484.299805,5484.299805,1691831800
2008-06-20,5484.399902,5490.799805,5399.200195,5411.799805,5411.799805,1439046000
2008-06-23,5391.500000,5416.700195,5337.100098,5408.899902,5408.899902,1111502800
2008-06-24,5411.000000,5422.799805,5373.600098,5418.799805,5418.799805,1151886700
2008-06-25,5397.799805,5410.200195,5342.100098,5363.100098,5363.100098,1217032300
2008-06-26,5369.100098,5451.399902,5368.500000,5421.500000,5421.500000,1362231900
2008-06-27,5379.200195,5379.200195,5266.299805,5349.399902,5349.399902,1437729400
2008-06-30,5364.200195,5416.100098,5328.399902,5332.899902,5332.899902,1353210000
2008-07-01,5345.799805,5351.399902,5261.100098,5261.100098,5261.100098,891126200
2008-07-02,5246.899902,5247.399902,5187.399902,5211.600098,5211.600098,1079069400
2008-07-03,5170.000000,5170.000000,5069.399902,5094.000000,5094.000000,1059779000
2008-07-04,5100.100098,5170.000000,5100.100098,5170.000000,5170.000000,874620900
2008-07-07,5159.000000,5161.200195,5066.700195,5091.700195,5091.700195,723789000
2008-07-08,5092.100098,5115.000000,5020.899902,5022.399902,5022.399902,941417900
2008-07-09,5039.200195,5114.500000,5039.200195,5089.399902,5089.399902,1031895100
2008-07-10,5065.399902,5067.000000,4999.000000,5020.500000,5020.500000,998042200
2008-07-11,5036.299805,5074.100098,5023.700195,5067.799805,5067.799805,859108800
2008-07-14,5059.000000,5059.000000,4995.399902,5007.899902,5007.899902,798553600
2008-07-15,5005.500000,5005.500000,4889.600098,4910.100098,4910.100098,950175400
2008-07-16,4891.200195,4961.200195,4880.000000,4947.500000,4947.500000,1107716800
2008-07-17,4949.299805,5003.200195,4941.899902,4977.399902,4977.399902,966700200
2008-07-18,4977.500000,4983.600098,4901.899902,4915.299805,4915.299805,863446000
2008-07-21,4937.100098,5075.399902,4932.799805,5075.399902,5075.399902,943928400
2008-07-22,5072.399902,5077.700195,5022.600098,5075.899902,5075.899902,900389300
2008-07-23,5083.799805,5209.600098,5075.600098,5161.600098,5161.600098,1095843600
2008-07-24,5155.500000,5201.600098,5148.399902,5188.399902,5188.399902,967457400
2008-07-25,5190.500000,5190.500000,5003.200195,5028.899902,5028.899902,994519000
2008-07-28,5020.500000,5032.200195,4957.500000,4989.899902,4989.899902,794836500
2008-07-29,4981.100098,4984.200195,4896.200195,4923.299805,4923.299805,789793900
2008-07-30,4942.899902,5025.000000,4930.600098,5008.700195,5008.700195,727609200
2008-07-31,5028.399902,5083.200195,5027.799805,5052.600098,5052.600098,1048406000
2008-08-01,5047.399902,5047.399902,4947.200195,4978.000000,4978.000000,718362100
2008-08-04,4960.600098,5006.299805,4955.899902,4957.600098,4957.600098,582928400
2008-08-05,4925.000000,5235.799805,4829.200195,4882.000000,4882.000000,1056463400
2008-08-06,4905.299805,5028.500000,4905.299805,5018.100098,5018.100098,1070554600
2008-08-07,5025.899902,5055.000000,4991.500000,5030.000000,5030.000000,1015975000
2008-08-08,5017.200195,5040.899902,4964.799805,5037.600098,5037.600098,903996500
2008-08-11,5044.100098,5096.200195,5043.299805,5069.299805,5069.299805,764312400
2008-08-12,5064.899902,5106.200195,5049.600098,5090.299805,5090.299805,908849600
2008-08-13,5073.200195,5074.000000,4973.299805,4995.899902,4995.899902,884336800
2008-08-14,5014.500000,5111.200195,5012.399902,5039.000000,5039.000000,1067225200
2008-08-15,5032.100098,5054.899902,5009.700195,5038.899902,5038.899902,841307900
2008-08-18,5036.299805,5087.799805,4994.000000,5043.500000,5043.500000,685297500
2008-08-19,5024.700195,5025.299805,4930.399902,4930.399902,4930.399902,854405400
2008-08-20,4940.700195,4997.500000,4938.500000,4997.500000,4997.500000,994588400
2008-08-21,5009.799805,5010.200195,4944.399902,4949.600098,4949.600098,1054745500
2008-08-22,4965.000000,5015.000000,4963.700195,5010.200195,5010.200195,1132087500
2008-08-25,5019.700195,5109.700195,5017.299805,5090.100098,5090.100098,854813700
2008-08-26,5090.200195,5090.200195,4975.600098,5082.299805,5082.299805,808286200
2008-08-27,5087.000000,5111.899902,5048.299805,5087.799805,5087.799805,887525500
2008-08-28,5097.399902,5162.100098,5096.899902,5143.299805,5143.299805,1011382200
2008-08-29,5151.000000,5220.000000,5146.500000,5215.500000,5215.500000,1131386900
2008-09-01,5209.200195,5210.299805,5176.000000,5200.000000,5200.000000,719767200
2008-09-02,5182.200195,5250.399902,5182.200195,5195.000000,5195.000000,915473000
2008-09-03,5184.000000,5213.700195,5108.299805,5130.500000,5130.500000,1024980900
2008-09-04,5122.899902,5150.100098,5024.500000,5050.899902,5050.899902,1003243200
2008-09-05,5022.100098,5022.100098,4909.600098,4949.500000,4949.500000,1025675800
2008-09-08,4950.200195,5140.600098,4949.500000,5126.299805,5126.299805,947248100
2008-09-09,5112.000000,5112.200195,5028.700195,5041.899902,5041.899902,1012679400
2008-09-10,4997.000000,4997.000000,4912.100098,4961.399902,4961.399902,1012655400
2008-09-11,4970.500000,4972.000000,4871.399902,4871.500000,4871.500000,1023059700
2008-09-12,4889.200195,4957.100098,4887.399902,4957.100098,4957.100098,914669900
2008-09-15,4957.200195,4957.500000,4832.500000,4875.000000,4875.000000,840800300
2008-09-16,4839.000000,4841.500000,4739.299805,4799.899902,4799.899902,1363192600
2008-09-17,4807.799805,4864.299805,4749.399902,4769.700195,4769.700195,1460457100
2008-09-18,4722.100098,4722.899902,4575.200195,4651.899902,4651.899902,2124556600
2008-09-19,4679.100098,4856.600098,4679.100098,4840.700195,4840.700195,1939806800
2008-09-22,4945.100098,5050.100098,4938.799805,5050.100098,5050.100098,1338777000
2008-09-23,5021.299805,5021.299805,4920.399902,4957.700195,4957.700195,782722100
2008-09-24,4952.500000,5015.000000,4947.700195,5008.200195,5008.200195,1028344600
2008-09-25,4984.399902,5010.100098,4956.600098,4960.799805,4960.799805,1011194700
2008-09-26,4968.399902,5019.299805,4874.000000,4934.600098,4934.600098,983464400
2008-09-29,4935.000000,4981.799805,4815.299805,4839.200195,4839.200195,730177600
2008-09-30,4757.200195,4757.399902,4569.100098,4631.299805,4631.299805,1002389200
2008-10-01,4662.399902,4814.500000,4662.399902,4814.500000,4814.500000,672365200
2008-10-02,4815.700195,4843.500000,4771.399902,4774.100098,4774.100098,735419500
2008-10-03,4735.799805,4735.899902,4646.200195,4702.799805,4702.799805,793823100
2008-10-06,4697.799805,4697.799805,4525.700195,4544.700195,4544.700195,436237300
2008-10-07,4511.899902,4625.899902,4395.100098,4597.899902,4597.899902,993142100
2008-10-08,4549.000000,4549.299805,4364.000000,4369.799805,4369.799805,893087100
2008-10-09,4372.100098,4374.399902,4249.000000,4291.299805,4291.299805,1203339500
2008-10-10,4249.899902,4249.899902,3939.399902,3939.500000,3939.500000,1341044000
2008-10-13,3965.800049,4167.899902,3965.800049,4141.899902,4141.899902,1147647400
2008-10-14,4202.399902,4403.700195,4202.100098,4311.500000,4311.500000,1324061000
2008-10-15,4306.600098,4308.000000,4242.299805,4272.500000,4272.500000,970182400
2008-10-16,4206.600098,4206.600098,3973.199951,3988.100098,3988.100098,1008535000
2008-10-17,4011.000000,4121.500000,3936.600098,3944.800049,3944.800049,1059415100
2008-10-20,3964.100098,4098.700195,3964.100098,4098.700195,4098.700195,1216841300
2008-10-21,4135.100098,4251.399902,4134.299805,4251.399902,4251.399902,979746400
2008-10-22,4223.299805,4223.299805,4120.000000,4120.100098,4120.100098,867168000
2008-10-23,4061.100098,4061.100098,3937.300049,3939.300049,3939.300049,926910100
2008-10-24,3936.399902,3988.899902,3799.500000,3831.600098,3831.600098,841203300
2008-10-27,3835.199951,3835.199951,3725.600098,3768.300049,3768.300049,871458500
2008-10-28,3761.100098,3764.000000,3693.899902,3755.399902,3755.399902,1077619300
2008-10-29,3793.300049,3931.300049,3783.300049,3805.800049,3805.800049,1345085600
2008-10-30,3826.699951,3975.800049,3825.699951,3957.300049,3957.300049,1273942600
2008-10-31,3950.699951,3982.699951,3902.800049,3982.699951,3982.699951,1315467000
2008-11-03,4003.000000,4173.000000,3982.699951,4173.000000,4173.000000,972730200
2008-11-04,4153.600098,4180.600098,4095.100098,4169.799805,4169.799805,694734500
2008-11-05,4203.000000,4291.899902,4200.299805,4287.299805,4287.299805,1388624300
2008-11-06,4239.700195,4240.899902,4102.500000,4106.500000,4106.500000,975560000
2008-11-07,4063.500000,4064.300049,3928.600098,4006.600098,4006.600098,869728600
2008-11-10,4020.500000,4111.100098,4020.500000,4060.000000,4060.000000,920906100
2008-11-11,4041.899902,4043.300049,3889.899902,3921.800049,3921.800049,1001859200
2008-11-12,3907.300049,3920.500000,3856.600098,3883.600098,3883.600098,1005444200
2008-11-13,3840.100098,3840.100098,3672.399902,3672.399902,3672.399902,1093761300
2008-11-14,3713.600098,3824.500000,3713.600098,3726.000000,3726.000000,857115900
2008-11-17,3709.100098,3709.699951,3608.199951,3639.500000,3639.500000,767729100
2008-11-18,3624.399902,3645.600098,3500.800049,3513.100098,3513.100098,924813400
2008-11-19,3526.899902,3556.600098,3430.199951,3483.199951,3483.199951,1191153800
2008-11-20,3451.600098,3451.600098,3328.399902,3332.600098,3332.600098,1227997200
2008-11-21,3308.000000,3386.899902,3201.500000,3386.899902,3386.899902,1380640700
2008-11-24,3397.800049,3414.699951,3337.100098,3388.800049,3388.800049,941694700
2008-11-25,3433.800049,3575.399902,3432.800049,3575.399902,3575.399902,1294310500
2008-11-26,3570.199951,3570.199951,3478.300049,3479.600098,3479.600098,947384200
2008-11-27,3526.199951,3590.800049,3518.699951,3528.199951,3528.199951,1001289700
2008-11-28,3542.399902,3672.800049,3542.399902,3672.699951,3672.699951,1144487100
2008-12-01,3669.800049,3670.300049,3588.199951,3619.000000,3619.000000,821107300
2008-12-02,3576.199951,3576.199951,3473.399902,3473.399902,3473.399902,894325700
2008-12-03,3496.300049,3559.399902,3444.000000,3476.500000,3476.500000,786861800
2008-12-04,3493.399902,3544.500000,3458.699951,3468.100098,3468.100098,907507600
2008-12-05,3449.199951,3490.300049,3424.399902,3427.199951,3427.199951,821059500
2008-12-08,3441.800049,3568.300049,3441.000000,3553.800049,3553.800049,901316300
2008-12-09,3575.000000,3576.399902,3495.199951,3533.699951,3533.699951,925279800
2008-12-10,3537.500000,3583.899902,3491.899902,3573.300049,3573.300049,916221900
2008-12-11,3590.399902,3602.000000,3492.699951,3534.199951,3534.199951,911336300
2008-12-12,3524.300049,3524.300049,3418.699951,3452.500000,3452.500000,858306700
2008-12-15,3474.399902,3599.000000,3474.100098,3535.699951,3535.699951,1000419400
2008-12-16,3533.399902,3533.399902,3455.899902,3498.899902,3498.899902,1093167800
2008-12-17,3512.800049,3573.500000,3496.300049,3515.000000,3515.000000,1101142500
2008-12-18,3521.199951,3521.699951,3466.100098,3521.699951,3521.699951,2214856400
2008-12-19,3500.300049,3553.199951,3455.600098,3547.199951,3547.199951,1829827400
2008-12-22,3550.899902,3555.600098,3488.800049,3492.300049,3492.300049,680905300
2008-12-23,3486.800049,3507.199951,3435.500000,3468.199951,3468.199951,685914400
2008-12-24,3470.600098,3530.000000,3465.899902,3515.000000,3515.000000,423475700
2008-12-29,3526.500000,3586.500000,3511.100098,3554.199951,3554.199951,569020900
2008-12-30,3557.100098,3605.500000,3533.800049,3591.399902,3591.399902,473556900
2008-12-31,3602.300049,3666.100098,3602.300049,3659.300049,3659.300049,428290500
2009-01-02,3660.800049,3704.100098,3621.500000,3655.699951,3655.699951,542029100
2009-01-05,3680.100098,3709.600098,3623.199951,3638.899902,3638.899902,1039857900
2009-01-06,3643.100098,3706.399902,3643.100098,3689.199951,3689.199951,1023273500
2009-01-07,3712.300049,3762.500000,3710.600098,3728.199951,3728.199951,1283558500
2009-01-08,3699.399902,3699.800049,3614.800049,3643.600098,3643.600098,940493900
2009-01-09,3654.100098,3686.600098,3644.000000,3680.399902,3680.399902,796894500
2009-01-12,3668.600098,3668.600098,3603.100098,3624.000000,3624.000000,721963200
2009-01-13,3608.600098,3608.600098,3555.600098,3593.899902,3593.899902,706590900
2009-01-14,3602.100098,3627.899902,3581.199951,3624.300049,3624.300049,726901100
2009-01-15,3590.600098,3591.800049,3463.199951,3476.800049,3476.800049,767706000
2009-01-16,3494.100098,3519.199951,3487.300049,3494.899902,3494.899902,716530400
2009-01-19,3500.300049,3542.600098,3500.300049,3531.000000,3531.000000,552664000
2009-01-20,3508.899902,3508.899902,3393.899902,3425.000000,3425.000000,699748100
2009-01-21,3410.500000,3410.800049,3363.600098,3394.800049,3394.800049,778802300
2009-01-22,3407.100098,3439.600098,3397.899902,3431.899902,3431.899902,707265300
2009-01-23,3418.600098,3418.800049,3300.199951,3300.300049,3300.300049,924189100
2009-01-27,3328.600098,3393.800049,3327.000000,3392.300049,3392.300049,758879600
2009-01-28,3398.399902,3444.899902,3365.600098,3435.100098,3435.100098,805770800
2009-01-29,3460.600098,3496.500000,3442.899902,3461.300049,3461.300049,981432700
2009-01-30,3450.300049,3484.800049,3410.399902,3478.100098,3478.100098,1013285000
2009-02-02,3460.000000,3467.199951,3426.899902,3443.500000,3443.500000,707520900
2009-02-03,3450.300049,3516.399902,3448.199951,3449.100098,3449.100098,1058865400
2009-02-04,3444.500000,3454.300049,3374.800049,3382.300049,3382.300049,1008116400
2009-02-05,3400.600098,3403.600098,3361.600098,3372.600098,3372.600098,974966000
2009-02-06,3383.399902,3432.300049,3383.300049,3407.500000,3407.500000,858786300
2009-02-09,3431.899902,3463.000000,3429.699951,3445.800049,3445.800049,851453800
2009-02-10,3452.199951,3459.300049,3404.899902,3428.600098,3428.600098,824959100
2009-02-11,3402.500000,3418.100098,3354.600098,3418.100098,3418.100098,756126000
2009-02-12,3419.300049,3493.300049,3418.000000,3458.500000,3458.500000,951043800
2009-02-13,3453.100098,3497.800049,3451.199951,3496.699951,3496.699951,836160700
2009-02-16,3488.199951,3488.199951,3446.100098,3461.300049,3461.300049,641253700
2009-02-17,3453.899902,3481.899902,3398.300049,3412.199951,3412.199951,1084115700
2009-02-18,3387.199951,3389.000000,3323.500000,3366.899902,3366.899902,1142128800
2009-02-19,3367.000000,3423.199951,3345.899902,3398.000000,3398.000000,1070836900
2009-02-20,3398.300049,3399.199951,3334.399902,3353.000000,3353.000000,861029500
2009-02-23,3339.800049,3339.800049,3269.399902,3304.100098,3304.100098,909920000
2009-02-24,3288.000000,3290.800049,3255.000000,3285.000000,3285.000000,945366500
2009-02-25,3305.600098,3332.399902,3271.399902,3281.500000,3281.500000,1083960100
2009-02-26,3281.699951,3316.399902,3275.899902,3297.399902,3297.399902,1040568600
2009-02-27,3296.300049,3313.600098,3264.199951,3296.899902,3296.899902,1472134100
2009-03-02,3283.399902,3284.399902,3190.699951,3203.800049,3203.800049,1006180200
2009-03-03,3204.199951,3204.199951,3112.600098,3171.399902,3171.399902,1107290400
2009-03-04,3161.399902,3164.199951,3102.000000,3125.899902,3125.899902,992971900
2009-03-05,3154.399902,3177.100098,3141.399902,3148.800049,3148.800049,1151761900
2009-03-06,3132.199951,3133.100098,3091.600098,3111.699951,3111.699951,971305000
2009-03-09,3128.399902,3142.899902,3104.199951,3121.699951,3121.699951,729280000
2009-03-10,3116.000000,3143.199951,3090.800049,3143.199951,3143.199951,953463900
2009-03-11,3171.399902,3217.399902,3170.800049,3199.100098,3199.100098,1286824000
2009-03-12,3207.500000,3225.100098,3181.100098,3190.399902,3190.399902,913094500
2009-03-13,3207.500000,3302.100098,3206.899902,3294.699951,3294.699951,1410720800
2009-03-16,3295.699951,3321.899902,3289.300049,3297.300049,3297.300049,1587250500
2009-03-17,3300.100098,3393.399902,3299.300049,3393.399902,3393.399902,1349705100
2009-03-18,3395.600098,3425.800049,3376.199951,3386.199951,3386.199951,1624000300
2009-03-19,3394.000000,3435.699951,3393.899902,3416.800049,3416.800049,2260150800
2009-03-20,3432.500000,3432.600098,3404.699951,3405.000000,3405.000000,1706623200
2009-03-23,3408.100098,3483.100098,3397.000000,3483.100098,3483.100098,1166156000
2009-03-24,3508.199951,3574.800049,3508.199951,3517.300049,3517.300049,1383736800
2009-03-25,3517.300049,3560.600098,3499.000000,3546.199951,3546.199951,1172558100
2009-03-26,3548.100098,3602.600098,3541.100098,3586.300049,3586.300049,1306194500
2009-03-27,3595.300049,3645.800049,3595.300049,3615.600098,3615.600098,1376619400
2009-03-30,3603.399902,3604.100098,3544.300049,3554.199951,3554.199951,887484500
2009-03-31,3539.100098,3566.899902,3519.600098,3532.300049,3532.300049,1290952100
2009-04-01,3533.500000,3546.699951,3503.800049,3527.199951,3527.199951,1164738200
2009-04-02,3539.500000,3640.899902,3539.199951,3622.199951,3622.199951,1471350800
2009-04-03,3643.399902,3688.199951,3643.399902,3674.000000,3674.000000,1568484200
2009-04-06,3673.000000,3700.699951,3672.699951,3696.399902,3696.399902,1330231600
2009-04-07,3684.800049,3685.000000,3646.300049,3648.500000,3648.500000,1359552400
2009-04-08,3635.500000,3635.500000,3560.199951,3567.500000,3567.500000,1063288600
2009-04-09,3574.100098,3619.500000,3573.600098,3617.500000,3617.500000,898159600
2009-04-14,3639.800049,3718.300049,3639.399902,3697.899902,3697.899902,1129720200
2009-04-15,3691.699951,3707.600098,3682.300049,3693.899902,3693.899902,1129808700
2009-04-16,3699.100098,3750.500000,3698.800049,3725.600098,3725.600098,1230515900
2009-04-17,3734.600098,3795.899902,3728.100098,3728.100098,3728.100098,1384327200
2009-04-20,3729.100098,3739.300049,3687.300049,3722.600098,3722.600098,1115190300
2009-04-21,3695.899902,3695.899902,3618.500000,3633.100098,3633.100098,1054744500
2009-04-22,3643.399902,3657.600098,3620.600098,3627.199951,3627.199951,1115905000
2009-04-23,3634.500000,3696.899902,3632.699951,3695.800049,3695.800049,1179634200
2009-04-24,3697.000000,3706.699951,3645.300049,3668.199951,3668.199951,1184644700
2009-04-27,3679.699951,3735.000000,3643.399902,3690.000000,3690.000000,957587200
2009-04-28,3687.300049,3734.000000,3664.199951,3671.699951,3671.699951,1075239300
2009-04-29,3660.000000,3686.800049,3646.500000,3661.899902,3661.899902,1183128700
2009-04-30,3662.000000,3760.800049,3661.899902,3744.699951,3744.699951,1378827000
