Date,Positve,Negative,Neutral,Total
2017-10-23,34.710743801652896,9.917355371900827,55.37190082644628,1210
2017-10-24,25.90909090909091,8.787878787878787,65.3030303030303,1320
2017-10-25,28.558718861209965,10.409252669039146,61.03202846975089,1124
2017-10-26,26.944140197152244,13.362541073384447,59.69331872946331,913
2017-10-27,31.058823529411764,14.117647058823529,54.8235294117647,850
2017-10-28,27.603640040444894,10.616784630940344,61.77957532861476,989
2017-10-29,25.195094760312152,10.367892976588628,64.43701226309922,897
2017-10-30,26.34508348794063,10.204081632653061,63.45083487940631,1078
2017-10-31,30.678466076696164,11.897738446411013,57.42379547689282,1017
2017-11-01,28.77569258266309,13.136729222520108,58.0875781948168,1119
2017-11-02,32.83730158730159,9.623015873015873,57.53968253968254,1008
2017-11-03,29.789590254706535,10.741971207087486,59.46843853820598,903
2017-11-04,35.647530040053404,10.54739652870494,53.80507343124165,749
2017-11-05,28.555176336746303,11.376564277588168,60.06825938566553,879
2017-11-06,33.30241187384045,11.595547309833025,55.10204081632653,1078
2017-11-07,28.643724696356276,12.955465587044534,58.40080971659919,988
2017-11-08,28.98936170212766,10.549645390070921,60.46099290780142,1128
2017-11-09,29.162357807652533,11.995863495346432,58.84177869700103,967
2017-11-10,32.11233211233211,9.89010989010989,57.997557997558,819
2017-11-11,31.33159268929504,8.355091383812011,60.31331592689295,766
2017-11-12,29.707602339181285,10.409356725146198,59.88304093567251,855
2017-11-13,28.0561122244489,10.32064128256513,61.62324649298597,998
2017-11-14,30.402010050251256,13.23283082077052,56.36515912897823,1194
2017-11-15,36.72748675691583,16.12713360800471,47.14537963507946,1699
2017-11-16,31.719965427830598,9.593777009507347,58.68625756266206,1157
2017-11-17,35.62130177514793,11.36094674556213,53.01775147928994,845
2017-11-18,35.75268817204301,10.75268817204301,53.494623655913976,744
2017-11-19,32.2463768115942,8.816425120772946,58.93719806763285,828
2017-11-20,29.060773480662984,9.834254143646408,61.10497237569061,905
2017-11-21,26.699029126213592,10.679611650485437,62.62135922330097,1030
2017-11-22,31.72338090010977,11.41602634467618,56.86059275521405,911
2017-11-23,34.946236559139784,8.172043010752688,56.88172043010753,930
2017-11-24,27.632950990615225,14.80709071949948,57.559958289885294,959
2017-11-25,28.074866310160427,11.764705882352942,60.160427807486634,748
2017-11-26,33.333333333333336,8.819714656290532,57.846952010376135,771
2017-11-27,31.626235399820306,12.309074573225516,56.064690026954175,1113
2017-11-28,32.79631760644419,11.047180667433832,56.15650172612198,869
2017-11-29,32.83464566929134,11.023622047244094,56.14173228346457,1270
2017-11-30,33.13008130081301,10.16260162601626,56.707317073170735,984
2017-12-01,34.95229835212489,12.055507372072853,52.992194275802255,1153
2017-12-02,34.924965893587995,10.504774897680765,54.570259208731244,733
2017-12-03,30.59163059163059,9.37950937950938,60.02886002886003,693
2017-12-04,32.25806451612903,9.67741935483871,58.064516129032256,837
2017-12-05,34.74860335195531,8.156424581005586,57.09497206703911,895
2017-12-06,26.705882352941178,11.294117647058824,62.0,850
2017-12-07,30.92324805339266,8.008898776418242,61.067853170189096,899
2017-12-08,30.011723329425557,8.206330597889801,61.78194607268464,853
2017-12-09,26.017262638717632,8.508014796547473,65.47472256473489,811
2017-12-10,35.511713933415535,10.234278668310727,54.254007398273735,811
2017-12-11,28.017241379310345,9.051724137931034,62.93103448275862,928
2017-12-12,30.603448275862068,10.668103448275861,58.72844827586207,928
2017-12-13,33.7,9.0,57.3,1000
2017-12-14,30.918367346938776,9.183673469387756,59.89795918367347,980
2017-12-15,26.980198019801982,8.910891089108912,64.10891089108911,808
2017-12-16,31.59379407616361,11.988716502115656,56.41748942172073,709
2017-12-17,32.083958020989506,10.494752623688155,57.42128935532234,667
2017-12-18,32.35294117647059,11.892583120204604,55.75447570332481,782
2017-12-19,31.86813186813187,10.989010989010989,57.142857142857146,819
2017-12-20,26.987951807228917,9.036144578313253,63.975903614457835,830
2017-12-21,25.485714285714284,11.314285714285715,63.2,875
2017-12-22,30.896551724137932,9.379310344827585,59.724137931034484,725
2017-12-23,31.498470948012233,8.715596330275229,59.78593272171254,654
2017-12-24,27.386541471048513,10.7981220657277,61.81533646322379,639
2017-12-25,31.532663316582916,8.668341708542714,59.79899497487437,796
2017-12-26,32.450331125827816,7.39514348785872,60.154525386313466,906
2017-12-27,29.904306220095695,7.416267942583732,62.67942583732057,836
2017-12-28,36.492890995260666,7.345971563981043,56.161137440758296,844
2017-12-29,37.67605633802817,8.215962441314554,54.10798122065728,852
2017-12-30,36.38814016172507,8.221024258760108,55.39083557951483,742
2017-12-31,46.44995722840034,11.377245508982035,42.17279726261762,1169
2018-01-01,37.70913770913771,8.751608751608751,53.53925353925354,777
2018-01-02,32.785299806576404,9.961315280464216,57.25338491295938,1034
2018-01-03,33.16274309109519,10.542476970317297,56.29477993858751,977
2018-01-04,33.162217659137575,7.494866529774128,59.3429158110883,974
2018-01-05,39.872068230277186,10.127931769722814,50.0,938
2018-01-06,33.53884093711467,10.35758323057953,56.10357583230579,811
2018-01-07,34.59399332591769,9.343715239154616,56.062291434927694,899
2018-01-08,32.648870636550306,9.75359342915811,57.59753593429158,974
2018-01-09,36.111111111111114,9.182098765432098,54.70679012345679,1296
2018-01-10,36.73076923076923,10.0,53.26923076923077,1040
2018-01-11,35.173824130879346,12.167689161554192,52.65848670756646,978
2018-01-12,35.034013605442176,7.8231292517006805,57.142857142857146,882
2018-01-13,32.17893217893218,11.3997113997114,56.42135642135642,693
2018-01-14,32.83236994219653,9.248554913294798,57.91907514450867,865
2018-01-15,33.62734288864388,10.253583241455347,56.119073869900774,907
2018-01-16,35.25773195876289,9.072164948453608,55.670103092783506,970
2018-01-17,34.627831715210355,10.140237324703344,55.2319309600863,927
2018-01-18,31.665062560153995,8.084696823869105,60.2502406159769,1039
2018-01-19,34.969325153374236,10.797546012269938,54.23312883435583,815
2018-01-20,33.333333333333336,10.1010101010101,56.56565656565657,693
2018-01-21,30.031612223393044,11.380400421496311,58.58798735511064,949
2018-01-22,31.68421052631579,11.263157894736842,57.05263157894737,950
2018-01-23,31.876606683804628,10.968294772922022,57.15509854327335,1167
2018-01-24,34.68516542155817,10.992529348986126,54.32230522945571,937
2018-01-25,37.43427970557308,11.461619348054679,51.10410094637224,951
2018-01-26,34.08239700374532,9.737827715355806,56.17977528089887,801
2018-01-27,33.463035019455255,9.597924773022049,56.939040207522694,771
2018-01-28,32.16783216783217,9.557109557109557,58.27505827505828,858
2018-01-29,34.21383647798742,9.433962264150944,56.35220125786164,795
2018-01-30,24.416517055655298,10.951526032315979,64.63195691202873,1114
2018-01-31,26.843100189035916,7.088846880907372,66.06805293005671,1058
2018-02-01,33.96017699115044,8.29646017699115,57.743362831858406,904
2018-02-02,28.535980148883375,8.933002481389579,62.531017369727046,806
2018-02-03,35.206422018348626,8.600917431192661,56.19266055045872,872
2018-02-04,33.872976338729764,9.21544209215442,56.91158156911582,803
2018-02-05,35.573580533024334,12.398609501738123,52.027809965237545,863
2018-02-06,32.802547770700635,12.420382165605096,54.77707006369427,942
2018-02-07,28.895768833849328,11.248710010319918,59.85552115583075,969
2018-02-08,32.57661748013621,9.534619750283769,57.888762769580026,881
2018-02-09,27.480916030534353,8.142493638676845,64.3765903307888,786
2018-02-10,34.01015228426396,12.055837563451776,53.934010152284266,788
2018-02-11,29.958391123439668,12.343966712898752,57.697642163661584,721
2018-02-12,30.9305373525557,10.222804718217562,58.84665792922674,763
2018-02-13,31.26293995859213,11.594202898550725,57.142857142857146,966
2018-02-14,31.818181818181817,10.700757575757576,57.48106060606061,1056
2018-02-15,28.346456692913385,11.811023622047244,59.84251968503937,889
2018-02-16,32.48081841432225,13.29923273657289,54.21994884910486,782
2018-02-17,37.38601823708207,9.270516717325227,53.34346504559271,658
2018-02-18,35.483870967741936,9.537166900420758,54.97896213183731,713
2018-02-19,34.635416666666664,9.244791666666666,56.119791666666664,768
2018-02-20,38.02978235967927,10.538373424971363,51.43184421534937,873
2018-02-21,33.333333333333336,12.313432835820896,54.353233830845774,804
2018-02-22,31.66069295101553,10.51373954599761,57.82556750298686,837
2018-02-23,31.258644536652834,9.681881051175656,59.05947441217151,723
2018-02-24,30.1994301994302,9.25925925925926,60.541310541310544,702
2018-02-25,34.955185659411015,11.011523687580025,54.03329065300896,781
2018-02-26,34.777376654632974,9.747292418772563,55.47533092659447,831
2018-02-27,32.172869147659064,11.764705882352942,56.062424969987994,833
2018-02-28,30.34571062740077,10.88348271446863,58.7708066581306,781
2018-03-01,33.78561736770692,12.890094979647218,53.324287652645864,737
2018-03-02,33.22834645669291,11.181102362204724,55.59055118110236,635
2018-03-03,31.629834254143645,9.530386740331492,58.83977900552486,724
2018-03-04,36.01190476190476,11.607142857142858,52.38095238095238,672
2018-03-05,30.852211434735707,13.268608414239482,55.87918015102481,927
2018-03-06,35.483870967741936,12.148249828414551,52.367879203843515,1457
2018-03-07,30.260521042084168,13.326653306613226,56.412825651302605,998
2018-03-08,37.17693836978131,11.829025844930417,50.99403578528827,1006
2018-03-09,33.44709897610922,12.286689419795222,54.26621160409557,586
