Date,Open,High,Low,Close,Adj Close,Volume
2008-06-25,131.720001,133.399994,131.240005,131.809998,104.537064,287853900
2008-06-26,130.570007,131.419998,128.080002,128.229996,101.697823,297775000
2008-06-27,128.279999,128.860001,127.040001,127.529999,101.142647,303423400
2008-06-30,127.889999,128.910004,127.300003,127.980003,101.499550,258842600
2008-07-01,126.519997,128.470001,125.930000,128.380005,101.816780,388622000
2008-07-02,128.789993,129.160004,125.949997,126.180000,100.071976,288064600
2008-07-03,127.110001,127.110001,124.989998,126.309998,100.175087,239352500
2008-07-07,126.790001,127.339996,123.919998,125.019997,99.151993,372427300
2008-07-08,124.989998,127.389999,124.199997,127.239998,100.912651,375973700
2008-07-09,127.500000,127.739998,124.389999,124.790001,98.969597,336729400
2008-07-10,124.430000,125.790001,123.580002,125.300003,99.374084,436475700
2008-07-11,123.970001,125.900002,122.489998,123.839996,98.216133,481124600
2008-07-14,125.260002,125.500000,122.400002,122.720001,97.327919,322720800
2008-07-15,121.800003,123.489998,120.019997,120.989998,95.955833,502502500
2008-07-16,121.449997,124.570000,121.099998,123.959999,98.311325,371642900
2008-07-17,125.139999,126.260002,124.089996,125.199997,99.294739,375490600
2008-07-18,126.169998,126.419998,125.150002,125.980003,99.913391,267030100
2008-07-21,126.510002,126.800003,125.190002,126.050003,99.968880,222863000
2008-07-22,125.150002,127.800003,124.849998,127.480003,101.103004,296904200
2008-07-23,127.889999,129.149994,127.550003,128.169998,101.650223,311698400
2008-07-24,128.339996,128.410004,125.160004,125.510002,99.540611,248634500
2008-07-25,125.889999,126.489998,125.169998,125.480003,99.516815,219131000
2008-07-28,125.510002,126.059998,123.419998,123.639999,98.057503,205201300
2008-07-29,123.980003,126.379997,123.639999,126.279999,100.151283,261505600
2008-07-30,127.110001,128.600006,126.279999,128.529999,101.935745,354710000
2008-07-31,127.400002,128.570007,126.629997,126.830002,100.587509,277402100
2008-08-01,127.120003,127.279999,125.459999,126.160004,100.056129,248690900
2008-08-04,126.040001,126.139999,124.760002,124.989998,99.128212,188239600
2008-08-05,126.019997,128.559998,124.970001,128.360001,101.800934,251577600
2008-08-06,128.020004,129.300003,127.480003,128.929993,102.252968,209555400
2008-08-07,127.959999,128.440002,126.540001,127.010002,100.730232,246312500
2008-08-08,126.580002,129.929993,126.379997,129.369995,102.601929,260811700
2008-08-11,129.470001,131.509995,129.229996,130.710007,103.664703,249425800
2008-08-12,130.279999,130.699997,128.729996,129.350006,102.586113,213200800
2008-08-13,128.789993,129.649994,127.669998,128.570007,101.967476,256393200
2008-08-14,127.839996,130.279999,127.750000,129.539993,102.736763,239555300
2008-08-15,129.929993,130.500000,129.300003,130.169998,103.236389,181000800
2008-08-18,130.429993,130.479996,127.660004,128.389999,101.824722,172275100
2008-08-19,127.419998,127.690002,126.529999,126.989998,100.714371,194673700
2008-08-20,127.389999,127.949997,126.339996,127.580002,101.182304,225498200
2008-08-21,126.750000,128.440002,126.599998,127.800003,101.356796,180609800
2008-08-22,128.669998,129.649994,127.800003,129.649994,102.823997,167715300
2008-08-25,128.800003,129.649994,126.750000,127.019997,100.738167,171936900
2008-08-26,127.019997,127.870003,126.580002,127.389999,101.031616,159117200
2008-08-27,127.550003,128.830002,127.300003,128.630005,102.015060,171032800
2008-08-28,129.279999,130.339996,129.110001,130.190002,103.252258,167537100
2008-08-29,129.729996,130.139999,128.509995,128.789993,102.141953,189195800
2008-09-02,130.029999,130.710007,127.519997,127.989998,101.507454,252364900
2008-09-03,127.879997,128.500000,126.930000,127.879997,101.420242,251947000
2008-09-04,126.970001,127.230003,123.959999,124.029999,98.366852,340042500
2008-09-05,123.290001,124.949997,122.000000,124.419998,98.676132,289503400
2008-09-08,128.039993,128.240005,124.419998,126.989998,100.714371,364075300
2008-09-09,127.099998,127.360001,122.800003,123.220001,97.724464,377326800
2008-09-10,123.889999,124.900002,122.550003,123.720001,98.120979,298916600
2008-09-11,122.120003,125.739998,121.599998,125.510002,99.540611,375369400
2008-09-12,124.290001,126.209999,123.830002,126.089996,100.000603,297851200
2008-09-15,121.629997,125.650002,119.889999,120.089996,95.242065,483607000
2008-09-16,117.199997,122.320000,117.000000,122.099998,96.836174,581744300
2008-09-17,119.639999,121.849998,116.000000,116.610001,92.482124,624095600
2008-09-18,118.050003,121.790001,113.800003,120.070000,95.226196,776114700
2008-09-19,126.699997,128.000000,123.330002,124.120003,99.008011,501087800
2008-09-22,124.449997,124.750000,120.360001,121.309998,96.766510,249966500
2008-09-23,120.849998,122.019997,118.279999,118.550003,94.564919,327470400
2008-09-24,119.349998,120.000000,117.790001,118.930000,94.868057,311818400
2008-09-25,119.400002,121.910004,118.440002,120.790001,96.351738,328253000
2008-09-26,118.830002,121.500000,118.510002,120.849998,96.399597,285917400
2008-09-29,119.139999,119.339996,110.970001,111.379997,88.845551,459562300
2008-09-30,113.510002,116.800003,110.529999,115.989998,92.522881,328154400
2008-10-01,115.269997,116.690002,113.949997,116.059998,92.578697,332783000
2008-10-02,114.949997,115.110001,111.059998,111.849998,89.220482,365337800
2008-10-03,112.860001,115.449997,109.680000,110.339996,88.015984,461798000
2008-10-06,107.150002,107.620003,100.639999,104.720001,83.533005,610637500
2008-10-07,106.839996,107.330002,99.650002,100.029999,79.791924,540012100
2008-10-08,97.519997,102.180000,96.809998,97.510002,77.781731,725414800
2008-10-09,99.660004,100.620003,90.250000,90.699997,72.349564,534485200
2008-10-10,86.760002,93.940002,83.580002,88.500000,70.594643,871026300
2008-10-13,93.870003,101.349998,89.949997,101.349998,80.844818,455584000
2008-10-14,104.699997,105.529999,97.110001,99.849998,79.648315,546268300
2008-10-15,97.459999,97.800003,89.709999,90.019997,71.807137,484627500
2008-10-16,91.290001,94.769997,86.540001,93.769997,74.798401,708811200
2008-10-17,91.989998,98.589996,91.650002,93.209999,74.351715,476649000
2008-10-20,95.349998,99.099998,94.089996,98.809998,78.818733,321294200
2008-10-21,96.970001,98.639999,95.220001,95.860001,76.465584,356502000
2008-10-22,93.199997,95.860001,87.529999,90.639999,72.301689,516168000
2008-10-23,90.290001,92.449997,85.809998,91.690002,73.139259,634666400
2008-10-24,84.059998,89.919998,84.000000,87.040001,69.430031,545812600
2008-10-27,85.970001,89.510002,83.699997,83.949997,66.965195,397288600
2008-10-28,87.339996,94.239998,84.529999,93.760002,74.790443,639939500
2008-10-29,93.769997,97.169998,92.099998,93.080002,74.248009,531270100
2008-10-30,95.779999,96.540001,92.900002,96.300003,76.816566,414582100
2008-10-31,95.080002,98.570000,94.480003,96.830002,77.239319,411394000
2008-11-03,96.779999,97.690002,95.949997,97.110001,77.462669,205419400
2008-11-04,99.059998,100.860001,96.709999,100.410004,80.095009,346793400
2008-11-05,99.199997,100.709999,95.000000,96.190002,76.728821,387844100
2008-11-06,94.459999,95.440002,90.059998,90.860001,72.477180,477721900
2008-11-07,91.650002,94.000000,90.500000,93.860001,74.870216,380391000
2008-11-10,95.209999,95.529999,90.919998,92.629997,73.889076,301773000
2008-11-11,90.760002,92.139999,88.650002,89.769997,71.607704,418498200
2008-11-12,88.230003,88.949997,85.120003,85.820000,68.456863,454330600
2008-11-13,86.129997,91.730003,82.089996,91.169998,72.724442,753141900
2008-11-14,89.410004,92.059998,86.519997,86.620003,69.095009,540352300
2008-11-17,86.379997,88.559998,85.160004,85.470001,68.177696,415254900
2008-11-18,85.150002,87.220001,82.910004,87.080002,69.461967,523811800
2008-11-19,85.910004,86.870003,80.919998,81.500000,65.010887,558327600
2008-11-20,80.129997,82.510002,75.050003,75.449997,60.184940,814180400
2008-11-21,77.459999,80.900002,74.339996,79.519997,63.431488,718536500
2008-11-24,81.919998,86.989998,80.360001,85.029999,67.826706,523305300
2008-11-25,87.300003,87.510002,83.820000,85.660004,68.329254,454112400
2008-11-26,84.300003,89.190002,84.239998,88.970001,70.969559,370134200
2008-11-28,88.629997,90.129997,88.480003,90.089996,71.862946,118308100
2008-12-01,87.510002,87.550003,81.860001,82.110001,65.497467,369927100
2008-12-02,83.470001,85.489998,82.040001,85.269997,68.018127,469508400
2008-12-03,83.400002,87.830002,83.139999,87.320000,69.653412,519863500
2008-12-04,86.059998,88.050003,83.739998,85.300003,68.042091,444173800
2008-12-05,83.650002,88.419998,82.239998,87.930000,70.139977,471905300
2008-12-08,90.339996,92.379997,88.080002,91.000000,72.588844,412859300
2008-12-09,90.370003,92.129997,88.980003,89.500000,71.392326,370790000
2008-12-10,90.320000,91.360001,89.000000,90.110001,71.878914,396187400
2008-12-11,89.540001,91.000000,87.370003,87.940002,70.147957,365061000
2008-12-12,85.550003,89.070000,85.199997,88.989998,70.985512,415060400
2008-12-15,89.019997,89.150002,86.290001,87.750000,69.996399,256694200
2008-12-16,91.879997,92.019997,88.180000,91.879997,73.290817,377699500
2008-12-17,90.839996,92.430000,90.059998,90.989998,72.580856,281819800
2008-12-18,91.400002,91.669998,88.209999,89.290001,71.224823,374673300
2008-12-19,89.099998,90.620003,88.089996,88.190002,70.918411,301451300
2008-12-22,88.580002,88.669998,85.489998,87.059998,70.009750,243759500
2008-12-23,87.529999,87.930000,85.800003,86.160004,69.286011,221625200
2008-12-24,86.449997,86.870003,86.000000,86.660004,69.688080,62061600
2008-12-26,87.239998,87.300003,86.500000,87.160004,70.090172,74767700
2008-12-29,87.239998,87.330002,85.599998,86.910004,69.889145,127795900
2008-12-30,87.510002,89.050003,86.879997,88.970001,71.545685,168256300
2008-12-31,89.080002,90.970001,88.870003,90.239998,72.566963,193987200
2009-01-02,90.440002,93.440002,89.849998,92.959999,74.754257,227566300
2009-01-05,92.629997,93.660004,91.889999,92.849998,74.665771,240349700
2009-01-06,93.639999,94.449997,92.680000,93.470001,75.164375,328260900
2009-01-07,92.000000,92.260002,90.199997,90.669998,72.912735,280899200
2009-01-08,90.160004,91.089996,89.669998,91.040001,73.210289,263834400
2009-01-09,91.160004,91.320000,85.360001,89.089996,71.642174,330953600
2009-01-12,88.839996,88.910004,86.410004,86.949997,69.921272,277858500
2009-01-13,86.730003,87.879997,86.199997,87.110001,70.049980,356432300
2009-01-14,85.540001,85.750000,83.160004,84.370003,67.846581,435491600
2009-01-15,84.120003,85.250000,81.720001,84.400002,67.870697,532647300
2009-01-16,85.860001,85.989998,83.050003,85.059998,68.401428,399237200
2009-01-20,84.230003,85.059998,80.050003,80.570000,64.790787,419855200
2009-01-21,81.940002,84.239998,80.470001,84.050003,67.589256,364360700
2009-01-22,82.419998,84.040001,81.169998,82.750000,66.543839,427940300
2009-01-23,80.900002,83.989998,80.570000,83.110001,66.833344,386800600
2009-01-26,83.589996,85.360001,82.809998,83.680000,67.291702,317978800
2009-01-27,84.129997,85.150002,83.300003,84.529999,67.975235,273789700
2009-01-28,86.400002,87.949997,86.070000,87.389999,70.275108,330007000
2009-01-29,86.110001,87.489998,84.470001,84.550003,67.991318,294392500
2009-01-30,84.980003,85.400002,82.209999,82.830002,66.608170,383383600
2009-02-02,81.570000,83.180000,81.309998,82.580002,66.407135,288233300
2009-02-03,83.099998,84.360001,82.220001,83.739998,67.339943,278385800
2009-02-04,84.300003,85.370003,83.040001,83.330002,67.010239,322989300
2009-02-05,82.699997,85.290001,77.730003,84.570000,68.007401,417679400
2009-02-06,84.860001,87.339996,84.680000,86.980003,69.945412,366101700
2009-02-09,86.959999,87.739998,86.320000,87.099998,70.041901,240075200
2009-02-10,86.269997,87.029999,82.449997,83.110001,66.833344,536212800
2009-02-11,83.449997,84.050003,82.400002,83.599998,67.227364,324442500
2009-02-12,82.169998,83.820000,81.050003,83.660004,67.275627,469302200
2009-02-13,83.550003,84.239998,82.739998,82.760002,66.551872,293998400
2009-02-17,80.160004,82.959999,79.169998,79.220001,63.705170,478910100
2009-02-18,79.790001,79.940002,78.279999,79.029999,63.552372,362964800
2009-02-19,79.839996,80.150002,78.019997,78.180000,62.868839,316867500
2009-02-20,76.730003,78.339996,75.769997,77.419998,62.257698,477176600
2009-02-23,78.269997,78.269997,74.589996,74.650002,60.030167,379641400
2009-02-24,75.290001,77.949997,74.699997,77.480003,62.305931,426260900
2009-02-25,77.139999,78.419998,75.629997,76.870003,61.815411,461985800
2009-02-26,77.820000,79.669998,75.529999,75.620003,60.810177,363353900
2009-02-27,74.010002,75.690002,73.809998,73.930000,59.451191,470510900
2009-03-02,72.519997,73.919998,70.370003,70.599998,56.773357,426452600
2009-03-03,71.610001,71.699997,69.639999,70.070000,56.347153,443761000
2009-03-04,71.230003,72.870003,70.070000,71.730003,57.682049,462753100
2009-03-05,70.099998,71.730003,68.169998,68.800003,55.325886,485549400
2009-03-06,69.400002,70.449997,67.099998,68.919998,55.422367,490470000
2009-03-09,67.949997,70.000000,67.730003,68.110001,54.771000,379905300
2009-03-10,69.510002,72.370003,69.370003,72.169998,58.035866,406227900
2009-03-11,73.000000,73.750000,71.830002,72.639999,58.413849,356648300
2009-03-12,72.620003,75.750000,71.970001,75.500000,60.713711,409702700
2009-03-13,76.010002,76.980003,74.730003,76.089996,61.188145,337474700
2009-03-16,76.959999,77.970001,75.809998,75.860001,61.003220,360644900
2009-03-17,76.070000,78.360001,75.449997,78.180000,62.868839,356814300
2009-03-18,77.809998,80.900002,77.070000,79.930000,64.276123,473273200
2009-03-19,80.930000,81.000000,78.690002,78.940002,63.479980,428520400
2009-03-20,78.760002,78.910004,76.529999,76.709999,62.128246,371078200
2009-03-23,78.739998,82.290001,78.309998,82.220001,66.590881,419933300
2009-03-24,81.239998,82.360001,80.510002,80.599998,65.278831,330271000
2009-03-25,81.230003,82.699997,79.059998,81.449997,65.967247,441775100
2009-03-26,82.250000,83.300003,81.320000,83.110001,67.311699,422025200
2009-03-27,82.050003,82.529999,81.309998,81.610001,66.096802,322332300
2009-03-30,79.800003,79.870003,77.959999,78.790001,63.812878,324108500
2009-03-31,79.559998,81.080002,79.050003,79.519997,64.404106,364238300
2009-04-01,78.529999,81.419998,78.330002,81.059998,65.651382,377018300
2009-04-02,83.080002,84.610001,81.129997,83.430000,67.570854,476230700
2009-04-03,83.489998,84.279999,82.669998,84.260002,68.243111,284646300
2009-04-06,83.339996,84.279999,82.290001,83.599998,67.708542,264866600
2009-04-07,82.250000,82.650002,81.510002,81.650002,66.129196,258947800
2009-04-08,82.059998,82.940002,81.540001,82.529999,66.841934,230402800
2009-04-09,84.669998,85.820000,84.330002,85.809998,69.498436,269653500
2009-04-13,84.919998,86.540001,84.580002,85.830002,69.514656,224847500
2009-04-14,85.029999,85.760002,84.080002,84.349998,68.315971,276598800
2009-04-15,83.839996,85.419998,83.610001,85.250000,69.044899,250726100
2009-04-16,85.930000,87.150002,84.769997,86.500000,70.057297,335202900
2009-04-17,86.830002,87.650002,86.139999,87.080002,70.527061,262649000
2009-04-20,85.540001,87.050003,83.339996,83.430000,67.570854,293690100
2009-04-21,82.820000,85.129997,82.750000,85.059998,68.891014,114090900
2009-04-22,84.290001,86.339996,84.070000,84.540001,68.469856,340395200
2009-04-23,84.709999,85.419998,83.629997,85.370003,69.142105,324903700
2009-04-24,86.029999,87.309998,85.690002,86.660004,70.186867,287703000
2009-04-27,85.680000,87.010002,85.540001,85.839996,69.522751,289581600
2009-04-28,84.970001,86.589996,84.760002,85.570000,69.304062,247926300
2009-04-29,86.519997,88.360001,86.300003,87.389999,70.778091,311505700
2009-04-30,88.550003,89.019997,86.919998,87.419998,70.802376,301419800
2009-05-01,87.440002,88.209999,86.720001,87.889999,71.183052,236110300
2009-05-04,88.550003,90.940002,88.379997,90.879997,73.604675,287120000
2009-05-05,90.570000,90.930000,89.839996,90.570000,73.353630,243036300
2009-05-06,91.680000,92.199997,90.610001,92.139999,74.625175,291941000
2009-05-07,93.010002,93.150002,90.279999,90.860001,73.588509,317728000
2009-05-08,92.029999,93.220001,91.440002,92.980003,75.305496,299081700
2009-05-11,91.699997,92.110001,91.040001,91.239998,73.896255,247923600
2009-05-12,91.629997,91.830002,89.849998,90.970001,73.677589,282431300
2009-05-13,89.739998,90.010002,88.500000,88.680000,71.822884,269619100
2009-05-14,88.720001,90.120003,88.500000,89.440002,72.438416,260098700
2009-05-15,89.370003,90.000000,88.150002,88.709999,71.847206,271502700
2009-05-18,89.550003,91.339996,88.570000,91.230003,73.888184,241447400
2009-05-19,91.180000,91.970001,90.809998,91.120003,73.799049,206102200
2009-05-20,91.949997,92.800003,90.410004,90.510002,73.305016,285722200
2009-05-21,89.459999,89.800003,88.260002,89.209999,72.252144,258988400
2009-05-22,89.459999,90.000000,88.680000,89.019997,72.098251,166811900
2009-05-26,88.360001,91.559998,88.320000,91.300003,73.944862,236318500
2009-05-27,91.440002,91.750000,89.529999,89.669998,72.624710,246015800
2009-05-28,90.459999,91.339996,89.099998,90.919998,73.637093,289095000
2009-05-29,91.419998,93.699997,90.680000,92.529999,74.941063,258641500
2009-06-01,93.669998,95.169998,93.430000,94.769997,76.755264,276246800
2009-06-02,94.400002,95.370003,94.230003,94.849998,76.820045,230874500
2009-06-03,94.040001,94.129997,92.760002,93.650002,75.848167,235310500
2009-06-04,94.000000,94.669998,93.300003,94.529999,76.560867,210102300
2009-06-05,95.489998,95.669998,93.800003,94.550003,76.577065,284257900
2009-06-08,93.839996,95.099998,93.040001,94.160004,76.261192,238565100
2009-06-09,94.690002,95.139999,94.019997,94.639999,76.649963,225125500
2009-06-10,95.480003,95.489998,93.190002,94.400002,76.455574,296100400
2009-06-11,94.580002,96.110001,94.559998,94.820000,76.795746,275414200
2009-06-12,94.400002,95.139999,94.000000,95.080002,77.006332,184361800
2009-06-15,93.959999,94.019997,92.400002,92.900002,75.240730,224190500
2009-06-16,93.230003,93.290001,91.580002,91.639999,74.220222,227319000
2009-06-17,91.599998,92.330002,90.830002,91.550003,74.147324,223445200
2009-06-18,91.690002,92.669998,91.250000,92.220001,74.689987,211725100
2009-06-19,92.580002,92.699997,91.519997,92.040001,74.965248,215655600
2009-06-22,91.139999,91.190002,89.250000,89.279999,72.717278,251913600
2009-06-23,89.470001,89.879997,88.849998,89.349998,72.774300,188309800
2009-06-24,90.160004,91.080002,89.599998,90.120003,73.401489,211577700
2009-06-25,89.669998,92.169998,89.570000,92.080002,74.997833,279411000
2009-06-26,91.769997,92.239998,91.269997,91.839996,74.802361,167579000
2009-06-29,92.110001,92.820000,91.599998,92.699997,75.502815,168481300
2009-06-30,92.720001,93.059998,91.269997,91.949997,74.891975,228888200
2009-07-01,92.339996,93.230003,92.209999,92.330002,75.201485,173041100
2009-07-02,91.129997,92.360001,89.760002,89.809998,73.148956,212309900
2009-07-06,88.940002,89.930000,88.660004,89.800003,73.140831,174499600
2009-07-07,89.709999,89.820000,88.000000,88.059998,71.723625,197088900
2009-07-08,88.589996,88.800003,87.000000,88.000000,71.674751,248050500
2009-07-09,88.610001,88.900002,87.910004,88.169998,71.813217,163777600
2009-07-10,87.699997,88.489998,87.349998,87.959999,71.642166,173520300
2009-07-13,88.309998,90.169998,87.589996,90.099998,73.385170,217413500
2009-07-14,90.379997,90.690002,89.730003,90.610001,73.800552,181487400
2009-07-15,91.809998,93.510002,90.680000,93.260002,75.958961,220877900
