date,open,low,high,volume,close,Name,Date,Positve,Negative,Neutral,Total,NeutralPos,NeutralNeg
11/3/2017,34.28,34.0269,34.49,13293171,34.47,CSCO,11/3/2017,29.67032967,10.98901099,59.34065934,91,32.42765568,10.98901099
11/6/2017,34.37,34.26,34.56,12725467,34.41,CSCO,11/6/2017,34.56790123,7.407407407,58.02469136,81,36.00925925,7.407407407
11/7/2017,34.32,34.2147,34.48,10980008,34.4,CSCO,11/7/2017,34.88372093,6.976744186,58.13953488,86,36.43992248,6.976744186
11/9/2017,34.29,33.871,34.32,16266161,34.05,CSCO,11/9/2017,35.55555556,6.666666667,57.77777778,90,36.75000001,6.666666667
11/10/2017,34.06,33.67,34.09,19003147,33.99,CSCO,11/10/2017,37.25490196,2.941176471,59.80392157,102,40.4754902,2.941176471
11/13/2017,33.86,33.83,34.21,15608341,33.95,CSCO,11/13/2017,38.58267717,4.724409449,56.69291339,127,38.69225723,4.724409449
11/14/2017,33.86,33.8,34.16,15540925,34.04,CSCO,11/14/2017,26.73796791,27.80748663,45.45454545,187,26.73796791,38.93627452
11/15/2017,33.97,33.75,34.31,27797071,34.11,CSCO,11/15/2017,34.45065177,9.124767225,56.42458101,537,34.45065177,9.28351955
11/16/2017,36.04,35.83,36.67,59861205,35.88,CSCO,11/16/2017,41.99507389,6.034482759,51.97044335,812,41.99507389,10.64737274
11/17/2017,35.9,35.81,36.32,27106406,35.9,CSCO,11/17/2017,29.03225806,14.83870968,56.12903226,310,29.03225806,15.29301075
11/20/2017,35.93,35.93,36.54,26376364,36.5,CSCO,11/20/2017,39.60784314,8.62745098,51.76470588,255,39.60784314,13.44607843
11/21/2017,36.75,36.58,36.97,23986203,36.65,CSCO,11/21/2017,16.66666667,6.41025641,76.92307692,234,37.00641026,6.41025641
11/22/2017,36.7,36.36,36.715,16650130,36.45,CSCO,11/22/2017,66.66666667,4.166666667,29.16666667,168,66.66666667,31.58333333
11/24/2017,36.41,36.32,36.57,6155294,36.49,CSCO,11/24/2017,13.33333333,2.666666667,84,75,40.75,2.666666667
11/27/2017,36.51,36.5,37.09,20667352,36.87,CSCO,11/27/2017,30.50847458,11.86440678,57.62711864,118,31.55225989,11.86440678
11/28/2017,37,36.98,37.8,30097816,37.73,CSCO,11/28/2017,37.79069767,5.23255814,56.97674419,172,38.18410853,5.23255814
11/29/2017,37.75,37.23,38.025,36640805,37.48,CSCO,11/29/2017,27.69230769,8.461538462,63.84615385,130,34.95512821,8.461538462
11/30/2017,37.62,37.3,37.8,28692862,37.3,CSCO,11/30/2017,24.54545455,10.90909091,64.54545455,110,32.50757577,10.90909091
12/1/2017,37.09,36.73,37.66,26851147,37.6,CSCO,12/1/2017,26.73267327,9.900990099,63.36633663,101,33.51567657,9.900990099
12/4/2017,37.81,37.54,37.99,29006129,37.72,CSCO,12/4/2017,32.60869565,8.695652174,58.69565217,138,34.72101449,8.695652174
12/5/2017,37.74,37.17,37.82,22743474,37.31,CSCO,12/5/2017,25,3.409090909,71.59090909,88,40.00757576,3.409090909
12/6/2017,37.37,37.25,37.72,16312845,37.41,CSCO,12/6/2017,20.21276596,8.510638298,71.27659574,94,34.90602837,8.510638298
12/7/2017,37.26,37.26,37.78,15189086,37.4,CSCO,12/7/2017,28.69565217,6.086956522,65.2173913,115,37.32971013,6.086956522
12/8/2017,37.59,37.42,37.69,13777371,37.61,CSCO,12/8/2017,28.57142857,9.523809524,61.9047619,63,33.89285714,9.523809524
12/11/2017,37.59,37.57,38.04,15619388,37.96,CSCO,12/11/2017,25.51020408,7.142857143,67.34693878,98,36.27380953,7.142857143
12/12/2017,37.79,37.56,38.1,16451320,37.91,CSCO,12/12/2017,33.33333333,16,50.66666667,75,33.33333333,21.91666667
12/13/2017,38.09,38,38.37,19934529,38.15,CSCO,12/13/2017,29.62962963,12.34567901,58.02469136,81,31.07098766,12.34567901
12/14/2017,38.2,37.855,38.27,16556403,37.9,CSCO,12/14/2017,29.03225806,10.48387097,60.48387097,124,32.93279569,10.48387097
12/15/2017,38.01,37.7,38.28,36491640,38.19,CSCO,12/15/2017,24.3902439,4.87804878,70.73170732,82,38.53861788,4.87804878
12/18/2017,38.48,38.3,38.89,21036306,38.48,CSCO,12/18/2017,31.77570093,9.345794393,58.87850467,107,34.07087227,9.345794393
12/19/2017,38.66,38.28,38.86,18478762,38.3,CSCO,12/19/2017,28.78787879,12.12121212,59.09090909,66,31.29545455,12.12121212
12/20/2017,38.49,38.21,38.8,18701741,38.74,CSCO,12/20/2017,30.37974684,10.12658228,59.49367089,79,33.29008439,10.12658228
12/21/2017,38.88,38.49,38.995,16188471,38.53,CSCO,12/21/2017,28.73563218,11.49425287,59.77011494,87,31.92241379,11.49425287
12/22/2017,38.52,38.47,38.74,11120656,38.55,CSCO,12/22/2017,32.87671233,5.479452055,61.64383562,73,37.93721461,5.479452055
12/26/2017,38.55,38.36,38.68,8148042,38.48,CSCO,12/26/2017,18.57142857,18.57142857,62.85714286,70,24.8452381,18.57142857
12/27/2017,38.54,38.45,38.65,10262927,38.56,CSCO,12/27/2017,36.50793651,6.349206349,57.14285714,63,37.06746032,6.349206349
12/28/2017,38.73,38.45,38.73,8662664,38.59,CSCO,12/28/2017,28.57142857,9.523809524,61.9047619,63,33.89285714,9.523809524
12/29/2017,38.41,38.3,38.62,12359455,38.3,CSCO,12/29/2017,36.23188406,2.898550725,60.86956522,69,40.51811595,2.898550725
1/2/2018,38.67,38.43,38.95,19972431,38.86,CSCO,1/2/2018,29.33333333,8,62.66666667,75,35.41666666,8
1/3/2018,38.72,38.53,39.285,29066090,39.17,CSCO,1/3/2018,33.65384615,15.38461538,50.96153846,104,33.65384615,21.00641026
1/4/2018,39.05,38.93,39.54,20606344,38.99,CSCO,1/4/2018,31.64556962,10.12658228,58.2278481,79,33.29008439,10.12658228
1/5/2018,39.55,39.365,39.88,24369510,39.53,CSCO,1/5/2018,27.53623188,7.246376812,65.2173913,138,36.17028984,7.246376812
1/8/2018,39.52,39.35,39.96,16511704,39.94,CSCO,1/8/2018,29.33333333,8,62.66666667,75,35.41666666,8
1/9/2018,39.79,39.54,39.96,21339760,39.69,CSCO,1/9/2018,27.08333333,5.208333333,67.70833333,96,38.20833333,5.208333333
1/10/2018,39.65,39.63,40.24,19110146,39.91,CSCO,1/10/2018,28.57142857,14.28571429,57.14285714,126,29.13095237,14.28571429
1/11/2018,40.14,39.75,40.21,20178596,40.1,CSCO,1/11/2018,33.75,7.5,58.75,80,35.91666667,7.5
1/12/2018,40.22,40.05,40.93,22962700,40.87,CSCO,1/12/2018,38.65030675,18.40490798,42.94478528,163,38.65030675,32.04345604
1/16/2018,40.9,40.32,41.16,32273879,40.54,CSCO,1/16/2018,34.61538462,6.730769231,58.65384615,104,36.68589744,6.730769231
1/17/2018,40.84,40.705,41.32,23612126,41.2,CSCO,1/17/2018,37.14285714,5.714285714,57.14285714,140,37.70238094,5.714285714
1/18/2018,41.24,41.03,41.48,17450956,41.3,CSCO,1/18/2018,37.03703704,8.333333333,54.62962963,108,37.03703704,10.28703704
1/19/2018,41.28,41.1,41.52,23554383,41.29,CSCO,1/19/2018,22.53521127,7.042253521,70.42253521,71,36.37441315,7.042253521
1/22/2018,41.2,41.02,41.66,21794682,41.66,CSCO,1/22/2018,20.51282051,20.51282051,58.97435897,78,22.90384615,20.51282051
1/23/2018,41.54,41.54,42.13,21069503,42.1,CSCO,1/23/2018,26.13636364,7.954545455,65.90909091,88,35.46212122,7.954545455
1/24/2018,42.2,42.01,42.685,25739984,42.17,CSCO,1/24/2018,28.72340426,9.574468085,61.70212766,94,33.84219859,9.574468085
1/25/2018,42.27,41.82,42.47,18610206,41.9,CSCO,1/25/2018,23.80952381,12.6984127,63.49206349,63,30.71825397,12.6984127
1/26/2018,42.15,41.95,42.56,22637421,42.56,CSCO,1/26/2018,23.07692308,9.230769231,67.69230769,65,34.18589744,9.230769231
1/29/2018,42.3,42.3,42.98,23053104,42.85,CSCO,1/29/2018,31.46067416,10.11235955,58.42696629,89,33.30430712,10.11235955
1/30/2018,42.685,41.97,42.86,25671649,42.25,CSCO,1/30/2018,22.11538462,9.615384615,68.26923077,104,33.80128205,9.615384615
1/31/2018,41.98,41.35,42.01,34571282,41.54,CSCO,1/31/2018,27.65957447,11.70212766,60.63829787,94,31.71453901,11.70212766
2/1/2018,41.09,40.67,42.11,26001606,41.7,CSCO,2/1/2018,22.34042553,15.95744681,61.70212766,94,27.45921986,15.95744681
2/2/2018,41.5,40.87,41.95,25920378,40.93,CSCO,2/2/2018,24.3902439,9.756097561,65.85365854,82,33.6605691,9.756097561
2/5/2018,40.87,39.08,41.405,39491216,39.09,CSCO,2/5/2018,29.10447761,8.955223881,61.94029851,134,34.46144279,8.955223881
2/6/2018,38.33,37.35,40.305,52940550,40.17,CSCO,2/6/2018,33.33333333,6.41025641,60.25641026,78,37.00641026,6.41025641
2/7/2018,40.31,40.03,41.206,31841942,40.34,CSCO,2/7/2018,30.18867925,8.490566038,61.32075472,106,34.92610064,8.490566038
2/8/2018,40.44,38.72,40.76,39300118,38.73,CSCO,2/8/2018,26.85185185,10.18518519,62.96296296,108,33.23148147,10.18518519
2/9/2018,39,38.23,39.92,47947702,39.51,CSCO,2/9/2018,36.52694611,8.982035928,54.49101796,167,36.52694611,11.0743513
2/12/2018,40.515,40.225,40.91,37320696,40.6,CSCO,2/12/2018,36.8627451,6.666666667,56.47058824,255,36.8627451,6.779411762
2/13/2018,40.5,40.22,41.31,29220084,41.23,CSCO,2/13/2018,32.76836158,6.779661017,60.4519774,177,36.63700564,6.779661017
2/14/2018,41.04,40.99,42.26,39880261,42.09,CSCO,2/14/2018,33.89261745,6.711409396,59.39597315,596,36.70525727,6.711409396
2/15/2018,45.065,43.26,45.13,71490591,44.08,CSCO,2/15/2018,40.37267081,6.459627329,53.16770186,805,40.37267081,9.875258804
2/16/2018,43.885,43.79,45.09,37915915,44.33,CSCO,2/16/2018,21.32132132,11.71171171,66.96696697,333,31.70495496,11.71171171
2/20/2018,44,43.81,44.69,26258211,44.06,CSCO,2/20/2018,44.58333333,3.75,51.66666667,240,44.58333333,8.666666665
2/21/2018,44.11,43.28,44.42,27128222,43.31,CSCO,2/21/2018,33.4841629,5.429864253,61.08597285,221,37.98680241,5.429864253
2/22/2018,43.49,42.75,43.56,25627449,42.94,CSCO,2/22/2018,39.11111111,16,44.88888889,225,39.11111111,27.69444445
2/23/2018,43.37,42.92,44.04,24855689,44,CSCO,2/23/2018,30.76923077,4.195804196,65.03496503,143,39.22086246,4.195804196
2/26/2018,44.3,44.13,45.45,27226705,45.36,CSCO,2/26/2018,32.60869565,7.065217391,60.32608696,184,36.35144928,7.065217391
2/27/2018,45.41,44.62,45.61,26887782,45.04,CSCO,2/27/2018,27.2,9.6,63.2,125,33.81666667,9.6
2/28/2018,45.27,44.78,45.89,26346609,44.78,CSCO,2/28/2018,38.62068966,10.34482759,51.03448276,145,38.62068966,15.89367816
3/1/2018,44.68,43.35,45,32154328,43.8,CSCO,3/1/2018,33.33333333,11.11111111,55.55555556,99,33.33333333,12.13888888
3/2/2018,43.29,43.1,44.22,28848064,44.06,CSCO,3/2/2018,37.36263736,4.395604396,58.24175824,91,39.02106227,4.395604396
3/5/2018,43.92,43.7,44.765,22101667,44.52,CSCO,3/5/2018,41.86046512,5.813953488,52.3255814,86,41.86046512,10.07170542
3/6/2018,44.65,44.135,44.785,21929955,44.29,CSCO,3/6/2018,37.07865169,4.494382022,58.42696629,89,38.92228465,4.494382022
3/7/2018,44.03,43.8,44.39,22034446,44.2,CSCO,3/7/2018,22.44897959,13.26530612,64.28571429,98,30.15136055,13.26530612
3/8/2018,44.25,43.935,44.41,19677672,44.34,CSCO,3/8/2018,29.76190476,7.142857143,63.0952381,84,36.27380953,7.142857143
3/9/2018,44.62,44.61,45.54,21633413,45.37,CSCO,3/9/2018,32.43243243,13.51351351,54.05405405,74,32.43243243,16.0427928
